1265.635;1530.630;1872.645;1497.805;1437.645;1532.625;1489.665;1493.650;1574.690;1397.645;1804.690;1245.655;1555.685;812.645;1473.665;1486.635;1520.645;1666.650;1536.635;1628.640;1310.665;1448.650;1545.645;1985.650;1618.655;1323.635;1644.655;1280.650;1363.655;1352.640;1364.655;1556.660;1452.640;1669.645;929.620;1430.630;849.630;1732.660;2326.625;1393.665;1256.650;1809.660;918.640;1449.640;1978.640;1260.670;1031.640;1402.660;1244.620;1816.645;1196.635;940.640;1618.640;1563.650;1299.625;1482.655;1390.645;1733.660;1469.620;1629.655;1341.640;1613.645;952.630;1622.665;965.635;1651.670;1651.640;1374.675;1409.630;1395.650;1622.650;1096.675;1252.630;1651.645;1123.640;1703.660;1118.650;1556.630;984.650;1391.655;1262.655;1287.625;1692.650;1839.640;1486.660;1121.640;1299.635;1469.650;1417.630;1512.575;1543.540;1491.555;1185.570;1700.600;1498.560;1835.590;1177.550;1813.605;1287.570;1688.590;1444.570;1142.605;1426.545;1392.590;1899.550;1509.595;1786.560;1634.560;1158.565;1536.570;1967.560;1492.560;1906.555;1615.580;1707.535;1679.570;1977.565;1694.560;1501.560;2226.570;1784.565;1991.550;1536.590;2122.545;2295.565;2033.555;3074.580;2099.565;2627.545;3713.570;2979.575;2208.565;1597.590;2229.555;2797.550;1497.545;2771.595;1800.570;2325.575;1792.570;1390.580;936.565;261.535;173.565;81.560;17.555;13.575;6.550;7.595;6.560;5.585;6.540;5.585;6.560;5.580;5.545;5.600;6.545;4.570;3.535;4.585;3.555;6.570;4.530;2.570;4.550;3.555;2.545;3.585;3.555;2.550;2.555;1.575;2.555;2.550;4.530;2.555;3.580;4.540
1370.635;1662.630;2029.645;1622.805;1558.645;1661.625;1614.665;1622.650;1704.690;1517.645;1956.690;1352.655;1688.685;883.645;1596.665;1613.635;1649.645;1813.650;1666.635;1771.640;1419.665;1575.650;1673.645;2157.650;1756.655;1439.635;1782.655;1391.650;1478.655;1470.640;1481.655;1692.660;1574.640;1816.645;1007.620;1554.630;924.630;1885.660;2525.625;1515.665;1365.650;1971.660;999.640;1577.640;2152.640;1373.670;1119.640;1527.660;1352.620;1980.645;1300.635;1026.640;1759.640;1706.650;1415.625;1615.655;1514.645;1893.660;1598.620;1775.655;1458.640;1755.645;1037.630;1765.665;1052.635;1800.670;1802.640;1497.675;1534.630;1518.650;1767.650;1197.675;1366.630;1801.645;1222.640;1860.660;1221.650;1698.630;1074.650;1517.655;1376.655;1402.625;1846.650;2011.640;1622.660;1225.640;1414.635;1605.650;1551.630;1648.575;1685.540;1629.555;1294.570;1861.600;1640.560;2004.590;1287.550;1977.605;1411.570;1845.590;1582.570;1248.605;1564.545;1523.590;2075.550;1649.595;1954.560;1785.560;1268.565;1680.570;2157.560;1634.560;2089.555;1770.580;1863.535;1843.570;2166.565;1859.560;1645.560;2443.570;1954.565;2184.550;1685.590;2330.545;2517.565;2233.555;3370.580;2309.565;2880.545;4084.570;3270.575;2427.565;1749.590;2449.555;3062.550;1646.545;3038.595;1978.570;2544.575;1970.570;1522.580;1027.565;287.535;190.565;88.560;19.555;14.575;6.550;7.595;8.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;7.545;6.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;3.555;3.545;3.585;4.555;3.550;3.555;3.575;3.555;4.550;5.530;2.555;3.580;4.540
1393.635;1690.630;2060.645;1647.805;1579.645;1687.625;1641.665;1646.650;1731.690;1540.645;1986.690;1375.655;1714.685;896.645;1623.665;1641.635;1676.645;1842.650;1691.635;1799.640;1443.665;1599.650;1699.645;2189.650;1781.655;1460.635;1814.655;1414.650;1501.655;1495.640;1502.655;1722.660;1600.640;1846.645;1025.620;1580.630;940.630;1915.660;2567.625;1539.665;1386.650;2002.660;1014.640;1601.640;2184.640;1394.670;1137.640;1551.660;1373.620;2010.645;1320.635;1044.640;1786.640;1733.650;1436.625;1643.655;1539.645;1923.660;1623.620;1804.655;1483.640;1786.645;1053.630;1793.665;1067.635;1828.670;1830.640;1522.675;1559.630;1542.650;1794.650;1215.675;1387.630;1831.645;1241.640;1889.660;1242.650;1726.630;1093.650;1542.655;1400.655;1424.625;1875.650;2043.640;1648.660;1245.640;1436.635;1627.650;1575.630;1675.575;1714.540;1653.555;1317.570;1891.600;1665.560;2037.590;1308.550;2011.605;1432.570;1876.590;1606.570;1269.605;1587.545;1547.590;2109.550;1675.595;1986.560;1814.560;1289.565;1708.570;2190.560;1661.560;2123.555;1797.580;1895.535;1874.570;2202.565;1888.560;1669.560;2484.570;1986.565;2219.550;1712.590;2370.545;2562.565;2272.555;3429.580;2350.565;2930.545;4150.570;3323.575;2467.565;1777.590;2485.555;3103.550;1666.545;3077.595;1998.570;2571.575;1990.570;1538.580;1039.565;290.535;194.565;90.560;20.555;14.575;7.550;8.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;6.600;7.545;5.570;4.535;5.585;4.555;7.570;5.530;3.570;6.550;4.555;3.545;4.585;5.555;4.550;3.555;3.575;3.555;3.550;5.530;4.555;4.580;5.540
1381.635;1675.630;2044.645;1636.805;1571.645;1677.625;1629.665;1635.650;1720.690;1528.645;1971.690;1360.655;1703.685;891.645;1609.665;1627.635;1663.645;1828.650;1678.635;1786.640;1431.665;1588.650;1687.645;2173.650;1769.655;1451.635;1798.655;1403.650;1491.655;1485.640;1492.655;1707.660;1586.640;1831.645;1016.620;1568.630;931.630;1902.660;2548.625;1529.665;1377.650;1990.660;1006.640;1589.640;2169.640;1385.670;1127.640;1540.660;1364.620;1998.645;1311.635;1035.640;1774.640;1721.650;1427.625;1629.655;1527.645;1908.660;1613.620;1792.655;1468.640;1772.645;1045.630;1781.665;1059.635;1816.670;1815.640;1510.675;1547.630;1533.650;1782.650;1205.675;1376.630;1817.645;1232.640;1876.660;1233.650;1712.630;1082.650;1530.655;1388.655;1412.625;1864.650;2028.640;1637.660;1236.640;1423.635;1617.650;1563.630;1662.575;1702.540;1642.555;1305.570;1881.600;1653.560;2020.590;1298.550;1996.605;1421.570;1861.590;1594.570;1258.605;1576.545;1536.590;2097.550;1663.595;1973.560;1800.560;1279.565;1694.570;2175.560;1648.560;2107.555;1786.580;1883.535;1861.570;2184.565;1876.560;1661.560;2466.570;1974.565;2205.550;1703.590;2355.545;2544.565;2258.555;3411.580;2336.565;2913.545;4124.570;3301.575;2447.565;1760.590;2463.555;3078.550;1654.545;3049.595;1982.570;2551.575;1973.570;1523.580;1030.565;287.535;191.565;87.560;20.555;13.575;6.550;7.595;7.560;6.585;6.540;7.585;7.560;6.580;6.545;5.600;7.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;3.555;3.545;4.585;4.555;3.550;4.555;3.575;3.555;3.550;4.530;2.555;3.580;4.540
1380.635;1676.630;2042.645;1635.805;1569.645;1675.625;1627.665;1633.650;1718.690;1527.645;1969.690;1360.655;1700.685;888.645;1607.665;1624.635;1660.645;1822.650;1675.635;1783.640;1428.665;1586.650;1685.645;2174.650;1767.655;1449.635;1795.655;1401.650;1488.655;1485.640;1490.655;1704.660;1586.640;1832.645;1014.620;1565.630;932.630;1899.660;2546.625;1528.665;1374.650;1986.660;1006.640;1587.640;2165.640;1383.670;1127.640;1540.660;1362.620;1996.645;1310.635;1035.640;1772.640;1721.650;1426.625;1629.655;1523.645;1907.660;1608.620;1787.655;1470.640;1770.645;1043.630;1778.665;1057.635;1812.670;1812.640;1509.675;1545.630;1528.650;1781.650;1204.675;1376.630;1814.645;1232.640;1874.660;1232.650;1709.630;1082.650;1529.655;1386.655;1411.625;1860.650;2025.640;1636.660;1235.640;1423.635;1616.650;1561.630;1658.575;1697.540;1640.555;1304.570;1875.600;1648.560;2020.590;1295.550;1993.605;1420.570;1858.590;1591.570;1257.605;1573.545;1534.590;2091.550;1660.595;1969.560;1799.560;1275.565;1692.570;2170.560;1646.560;2102.555;1782.580;1877.535;1857.570;2181.565;1872.560;1658.560;2462.570;1969.565;2202.550;1701.590;2350.545;2538.565;2254.555;3402.580;2330.565;2907.545;4117.570;3293.575;2445.565;1759.590;2462.555;3074.550;1652.545;3046.595;1980.570;2545.575;1968.570;1517.580;1026.565;287.535;191.565;89.560;19.555;14.575;7.550;7.595;8.560;6.585;7.540;6.585;7.560;6.580;6.545;6.600;7.545;5.570;4.535;6.585;5.555;6.570;5.530;4.570;6.550;4.555;4.545;4.585;4.555;3.550;3.555;3.575;2.555;4.550;4.530;4.555;4.580;4.540
1364.635;1654.630;2016.645;1613.805;1549.645;1653.625;1608.665;1613.650;1697.690;1509.645;1944.690;1344.655;1680.685;877.645;1590.665;1604.635;1641.645;1804.650;1654.635;1761.640;1413.665;1566.650;1664.645;2143.650;1743.655;1431.635;1772.655;1383.650;1469.655;1465.640;1472.655;1683.660;1566.640;1805.645;1004.620;1546.630;919.630;1874.660;2513.625;1508.665;1358.650;1959.660;992.640;1568.640;2139.640;1365.670;1113.640;1518.660;1344.620;1970.645;1293.635;1020.640;1749.640;1698.650;1407.625;1607.655;1507.645;1882.660;1591.620;1763.655;1450.640;1748.645;1031.630;1755.665;1046.635;1787.670;1791.640;1488.675;1524.630;1511.650;1758.650;1188.675;1356.630;1789.645;1216.640;1849.660;1214.650;1690.630;1069.650;1510.655;1369.655;1393.625;1832.650;2000.640;1613.660;1217.640;1405.635;1595.650;1540.630;1637.575;1674.540;1618.555;1288.570;1851.600;1629.560;1993.590;1276.550;1967.605;1402.570;1836.590;1570.570;1240.605;1553.545;1515.590;2065.550;1639.595;1941.560;1777.560;1258.565;1669.570;2142.560;1624.560;2075.555;1760.580;1853.535;1832.570;2153.565;1847.560;1635.560;2428.570;1942.565;2172.550;1678.590;2318.545;2501.565;2222.555;3355.580;2297.565;2866.545;4060.570;3253.575;2416.565;1740.590;2434.555;3046.550;1637.545;3019.595;1965.570;2527.575;1956.570;1511.580;1020.565;285.535;190.565;87.560;20.555;13.575;7.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;7.545;5.600;7.545;6.570;5.535;5.585;4.555;6.570;5.530;4.570;7.550;4.555;4.545;4.585;5.555;4.550;3.555;3.575;3.555;4.550;5.530;3.555;3.580;5.540
1266.635;1532.630;1874.645;1498.805;1437.645;1534.625;1491.665;1498.650;1573.690;1399.645;1805.690;1249.655;1559.685;815.645;1471.665;1488.635;1522.645;1669.650;1537.635;1631.640;1310.665;1451.650;1544.645;1986.650;1619.655;1324.635;1644.655;1282.650;1363.655;1350.640;1366.655;1559.660;1452.640;1668.645;931.620;1432.630;852.630;1733.660;2326.625;1395.665;1258.650;1812.660;920.640;1451.640;1981.640;1263.670;1033.640;1404.660;1244.620;1820.645;1197.635;941.640;1620.640;1567.650;1302.625;1485.655;1396.645;1737.660;1473.620;1633.655;1343.640;1616.645;952.630;1620.665;966.635;1655.670;1651.640;1376.675;1410.630;1397.650;1623.650;1098.675;1253.630;1653.645;1124.640;1707.660;1121.650;1558.630;985.650;1392.655;1262.655;1287.625;1693.650;1842.640;1490.660;1123.640;1300.635;1469.650;1419.630;1510.575;1544.540;1491.555;1185.570;1701.600;1500.560;1835.590;1176.550;1812.605;1289.570;1689.590;1443.570;1144.605;1428.545;1392.590;1901.550;1508.595;1786.560;1634.560;1159.565;1535.570;1970.560;1492.560;1908.555;1614.580;1708.535;1680.570;1980.565;1694.560;1503.560;2225.570;1785.565;1992.550;1537.590;2121.545;2297.565;2032.555;3076.580;2098.565;2626.545;3711.570;2979.575;2209.565;1598.590;2227.555;2798.550;1497.545;2770.595;1800.570;2328.575;1791.570;1391.580;935.565;262.535;174.565;81.560;18.555;13.575;6.550;7.595;7.560;6.585;6.540;6.585;7.560;6.580;5.545;5.600;7.545;4.570;4.535;5.585;3.555;6.570;5.530;3.570;5.550;3.555;2.545;3.585;4.555;2.550;3.555;3.575;2.555;3.550;4.530;2.555;3.580;4.540
1038.635;1259.630;1535.645;1230.805;1177.645;1256.625;1219.665;1227.650;1287.690;1144.645;1474.690;1019.655;1272.685;665.645;1203.665;1216.635;1242.645;1367.650;1254.635;1334.640;1068.665;1185.650;1259.645;1624.650;1321.655;1084.635;1340.655;1050.650;1112.655;1103.640;1110.655;1274.660;1181.640;1365.645;754.620;1165.630;691.630;1417.660;1894.625;1139.665;1023.650;1478.660;747.640;1182.640;1609.640;1027.670;835.640;1142.660;1011.620;1482.645;970.635;766.640;1315.640;1273.650;1055.625;1209.655;1130.645;1411.660;1194.620;1325.655;1089.640;1313.645;773.630;1321.665;782.635;1342.670;1340.640;1116.675;1144.630;1135.650;1316.650;891.675;1016.630;1345.645;910.640;1389.660;911.650;1264.630;799.650;1130.655;1024.655;1046.625;1377.650;1497.640;1210.660;912.640;1054.635;1194.650;1155.630;1228.575;1257.540;1213.555;965.570;1385.600;1221.560;1493.590;958.550;1477.605;1051.570;1375.590;1180.570;931.605;1167.545;1134.590;1553.550;1228.595;1461.560;1331.560;949.565;1254.570;1611.560;1220.560;1566.555;1324.580;1399.535;1380.570;1624.565;1392.560;1236.560;1833.570;1471.565;1644.550;1272.590;1757.545;1901.565;1689.555;2559.580;1748.565;2181.545;3082.570;2463.575;1817.565;1304.590;1815.555;2260.550;1204.545;2216.595;1428.570;1831.575;1407.570;1086.580;732.565;203.535;136.565;64.560;13.555;11.575;6.550;7.595;6.560;6.585;6.540;4.585;6.560;4.580;4.545;4.600;5.545;4.570;3.535;4.585;2.555;5.570;3.530;2.570;5.550;3.555;2.545;2.585;3.555;2.550;2.555;1.575;1.555;2.550;3.530;2.555;2.580;4.540
1213.635;1477.630;1790.645;1436.805;1375.645;1473.625;1426.665;1437.650;1508.690;1343.645;1731.690;1198.655;1492.685;786.645;1413.665;1431.635;1456.645;1608.650;1471.635;1571.640;1255.665;1400.650;1476.645;1909.650;1551.655;1274.635;1573.655;1234.650;1307.655;1310.640;1306.655;1502.660;1389.640;1613.645;892.620;1378.630;822.630;1672.660;2228.625;1346.665;1211.650;1746.660;885.640;1395.640;1903.640;1216.670;988.640;1357.660;1195.620;1755.645;1146.635;914.640;1554.640;1515.650;1250.625;1436.655;1337.645;1675.660;1413.620;1573.655;1288.640;1558.645;922.630;1564.665;933.635;1589.670;1593.640;1325.675;1358.630;1346.650;1564.650;1060.675;1211.630;1595.645;1081.640;1647.660;1086.650;1504.630;954.650;1343.655;1221.655;1239.625;1633.650;1783.640;1434.660;1088.640;1247.635;1418.650;1375.630;1456.575;1494.540;1439.555;1148.570;1652.600;1451.560;1770.590;1141.550;1745.605;1253.570;1629.590;1401.570;1103.605;1382.545;1348.590;1836.550;1459.595;1732.560;1576.560;1125.565;1485.570;1907.560;1446.560;1847.555;1567.580;1643.535;1633.570;1912.565;1646.560;1452.560;2161.570;1723.565;1929.550;1490.590;2062.545;2217.565;1976.555;2967.580;2041.565;2532.545;3604.570;2882.575;2146.565;1536.590;2164.555;2687.550;1457.545;2688.595;1756.570;2248.575;1754.570;1349.580;915.565;256.535;172.565;79.560;19.555;13.575;6.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;3.555;6.570;5.530;3.570;5.550;3.555;3.545;4.585;3.555;3.550;2.555;3.575;3.555;3.550;4.530;2.555;3.580;4.540
1379.635;1678.630;2044.645;1635.805;1569.645;1675.625;1628.665;1635.650;1718.690;1530.645;1971.690;1361.655;1703.685;889.645;1609.665;1625.635;1660.645;1829.650;1677.635;1783.640;1430.665;1588.650;1687.645;2174.650;1766.655;1451.635;1800.655;1404.650;1488.655;1485.640;1493.655;1708.660;1586.640;1833.645;1017.620;1568.630;932.630;1903.660;2548.625;1530.665;1376.650;1987.660;1007.640;1590.640;2168.640;1385.670;1128.640;1543.660;1363.620;1998.645;1309.635;1036.640;1772.640;1724.650;1425.625;1631.655;1526.645;1909.660;1613.620;1788.655;1468.640;1773.645;1045.630;1779.665;1058.635;1816.670;1816.640;1509.675;1548.630;1532.650;1781.650;1205.675;1376.630;1820.645;1234.640;1877.660;1233.650;1712.630;1084.650;1530.655;1388.655;1414.625;1859.650;2027.640;1637.660;1237.640;1425.635;1615.650;1565.630;1663.575;1701.540;1644.555;1306.570;1879.600;1654.560;2021.590;1299.550;1997.605;1423.570;1859.590;1592.570;1259.605;1577.545;1536.590;2095.550;1664.595;1975.560;1801.560;1280.565;1695.570;2177.560;1648.560;2110.555;1786.580;1880.535;1859.570;2184.565;1877.560;1662.560;2466.570;1973.565;2205.550;1704.590;2353.545;2541.565;2259.555;3410.580;2333.565;2910.545;4125.570;3300.575;2452.565;1764.590;2469.555;3084.550;1656.545;3057.595;1988.570;2556.575;1979.570;1528.580;1034.565;288.535;193.565;89.560;19.555;14.575;6.550;7.595;7.560;6.585;6.540;6.585;7.560;6.580;6.545;5.600;6.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;4.555;3.545;3.585;4.555;2.550;3.555;2.575;2.555;3.550;5.530;3.555;3.580;4.540
1389.635;1685.630;2057.645;1645.805;1578.645;1686.625;1639.665;1645.650;1729.690;1539.645;1983.690;1370.655;1711.685;896.645;1621.665;1637.635;1672.645;1840.650;1690.635;1794.640;1439.665;1599.650;1696.645;2187.650;1775.655;1460.635;1809.655;1410.650;1498.655;1493.640;1499.655;1716.660;1597.640;1844.645;1023.620;1577.630;938.630;1914.660;2564.625;1537.665;1385.650;2000.660;1014.640;1599.640;2182.640;1394.670;1136.640;1549.660;1372.620;2009.645;1320.635;1043.640;1784.640;1733.650;1434.625;1643.655;1535.645;1919.660;1620.620;1800.655;1479.640;1783.645;1052.630;1789.665;1066.635;1827.670;1826.640;1516.675;1554.630;1542.650;1794.650;1212.675;1384.630;1829.645;1242.640;1886.660;1241.650;1724.630;1089.650;1538.655;1397.655;1421.625;1872.650;2035.640;1647.660;1244.640;1433.635;1626.650;1572.630;1672.575;1712.540;1653.555;1314.570;1887.600;1663.560;2030.590;1305.550;2005.605;1431.570;1871.590;1605.570;1267.605;1586.545;1545.590;2108.550;1674.595;1983.560;1810.560;1286.565;1704.570;2188.560;1657.560;2121.555;1794.580;1893.535;1872.570;2199.565;1888.560;1669.560;2482.570;1986.565;2218.550;1712.590;2367.545;2558.565;2269.555;3426.580;2347.565;2928.545;4147.570;3320.575;2463.565;1773.590;2479.555;3098.550;1664.545;3070.595;1996.570;2566.575;1987.570;1533.580;1037.565;289.535;192.565;90.560;20.555;14.575;6.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;6.600;8.545;5.570;4.535;5.585;4.555;6.570;5.530;3.570;6.550;3.555;3.545;4.585;5.555;4.550;3.555;3.575;3.555;4.550;4.530;3.555;3.580;4.540
1386.635;1685.630;2056.645;1643.805;1575.645;1686.625;1634.665;1642.650;1724.690;1537.645;1982.690;1367.655;1708.685;893.645;1616.665;1635.635;1669.645;1837.650;1684.635;1792.640;1438.665;1598.650;1695.645;2184.650;1778.655;1458.635;1803.655;1410.650;1496.655;1492.640;1499.655;1715.660;1596.640;1841.645;1021.620;1574.630;935.630;1908.660;2559.625;1534.665;1380.650;2000.660;1011.640;1595.640;2178.640;1391.670;1133.640;1547.660;1367.620;2008.645;1316.635;1041.640;1782.640;1730.650;1433.625;1637.655;1533.645;1919.660;1618.620;1795.655;1477.640;1782.645;1050.630;1789.665;1064.635;1822.670;1823.640;1515.675;1552.630;1540.650;1790.650;1210.675;1382.630;1826.645;1239.640;1885.660;1238.650;1718.630;1087.650;1536.655;1395.655;1419.625;1868.650;2038.640;1645.660;1242.640;1432.635;1624.650;1569.630;1668.575;1707.540;1648.555;1312.570;1889.600;1660.560;2028.590;1304.550;2005.605;1429.570;1869.590;1600.570;1264.605;1583.545;1544.590;2105.550;1671.595;1982.560;1809.560;1285.565;1703.570;2184.560;1655.560;2117.555;1793.580;1888.535;1871.570;2195.565;1885.560;1665.560;2476.570;1984.565;2214.550;1710.590;2364.545;2554.565;2268.555;3424.580;2342.565;2924.545;4143.570;3315.575;2458.565;1769.590;2477.555;3092.550;1661.545;3068.595;1995.570;2564.575;1984.570;1530.580;1034.565;288.535;192.565;89.560;19.555;13.575;7.550;7.595;7.560;6.585;7.540;5.585;7.560;6.580;6.545;5.600;7.545;6.570;5.535;5.585;5.555;6.570;4.530;4.570;5.550;4.555;4.545;4.585;4.555;3.550;4.555;4.575;3.555;3.550;4.530;3.555;4.580;4.540
1378.635;1671.630;2038.645;1631.805;1562.645;1668.625;1624.665;1628.650;1710.690;1522.645;1963.690;1359.655;1695.685;886.645;1601.665;1620.635;1654.645;1822.650;1673.635;1779.640;1427.665;1583.650;1679.645;2165.650;1761.655;1445.635;1791.655;1397.650;1482.655;1477.640;1486.655;1701.660;1579.640;1827.645;1013.620;1561.630;927.630;1894.660;2539.625;1523.665;1371.650;1981.660;1003.640;1584.640;2160.640;1381.670;1124.640;1534.660;1356.620;1990.645;1306.635;1031.640;1768.640;1717.650;1422.625;1625.655;1519.645;1900.660;1605.620;1783.655;1465.640;1764.645;1042.630;1772.665;1055.635;1808.670;1808.640;1504.675;1540.630;1527.650;1774.650;1201.675;1370.630;1809.645;1227.640;1869.660;1229.650;1706.630;1079.650;1525.655;1384.655;1409.625;1855.650;2019.640;1630.660;1231.640;1420.635;1611.650;1557.630;1654.575;1694.540;1635.555;1299.570;1872.600;1648.560;2012.590;1293.550;1987.605;1417.570;1853.590;1587.570;1254.605;1568.545;1529.590;2086.550;1658.595;1965.560;1794.560;1274.565;1689.570;2166.560;1641.560;2100.555;1779.580;1875.535;1852.570;2177.565;1868.560;1653.560;2458.570;1965.565;2199.550;1695.590;2347.545;2535.565;2249.555;3396.580;2326.565;2900.545;4107.570;3290.575;2440.565;1756.590;2458.555;3069.550;1648.545;3041.595;1978.570;2542.575;1966.570;1518.580;1026.565;286.535;190.565;88.560;20.555;14.575;6.550;7.595;8.560;6.585;7.540;7.585;7.560;6.580;6.545;6.600;8.545;5.570;5.535;5.585;3.555;6.570;6.530;4.570;7.550;3.555;3.545;3.585;4.555;3.550;3.555;3.575;3.555;4.550;5.530;2.555;3.580;5.540
1357.635;1651.630;2012.645;1612.805;1543.645;1648.625;1601.665;1609.650;1689.690;1505.645;1939.690;1340.655;1673.685;874.645;1584.665;1599.635;1632.645;1801.650;1650.635;1758.640;1406.665;1562.650;1657.645;2140.650;1739.655;1428.635;1768.655;1381.650;1464.655;1462.640;1467.655;1677.660;1559.640;1801.645;999.620;1543.630;914.630;1870.660;2508.625;1504.665;1351.650;1955.660;988.640;1564.640;2132.640;1363.670;1109.640;1515.660;1342.620;1967.645;1286.635;1019.640;1743.640;1695.650;1403.625;1605.655;1500.645;1879.660;1586.620;1759.655;1447.640;1746.645;1028.630;1750.665;1040.635;1785.670;1787.640;1484.675;1521.630;1507.650;1754.650;1188.675;1354.630;1789.645;1212.640;1847.660;1212.650;1685.630;1064.650;1506.655;1367.655;1390.625;1831.650;1998.640;1610.660;1216.640;1402.635;1592.650;1540.630;1637.575;1674.540;1615.555;1286.570;1850.600;1627.560;1992.590;1277.550;1964.605;1401.570;1833.590;1570.570;1238.605;1551.545;1513.590;2064.550;1638.595;1942.560;1773.560;1258.565;1666.570;2143.560;1623.560;2074.555;1756.580;1851.535;1831.570;2153.565;1848.560;1633.560;2426.570;1941.565;2171.550;1674.590;2316.545;2501.565;2221.555;3352.580;2293.565;2863.545;4059.570;3250.575;2414.565;1737.590;2435.555;3040.550;1635.545;3021.595;1968.570;2530.575;1960.570;1511.580;1025.565;284.535;190.565;86.560;18.555;13.575;7.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;7.545;5.600;7.545;5.570;5.535;6.585;5.555;6.570;5.530;4.570;6.550;4.555;4.545;4.585;5.555;4.550;3.555;3.575;3.555;4.550;4.530;4.555;4.580;4.540
1018.635;1245.630;1506.645;1207.805;1154.645;1235.625;1197.665;1206.650;1264.690;1126.645;1450.690;1003.655;1248.685;658.645;1179.665;1199.635;1214.645;1345.650;1233.635;1312.640;1048.665;1174.650;1233.645;1597.650;1298.655;1068.635;1314.655;1033.650;1090.655;1096.640;1091.655;1253.660;1160.640;1345.645;742.620;1149.630;685.630;1397.660;1862.625;1123.665;1008.650;1460.660;737.640;1166.640;1586.640;1017.670;823.640;1131.660;995.620;1463.645;955.635;761.640;1295.640;1265.650;1044.625;1198.655;1114.645;1398.660;1179.620;1311.655;1073.640;1300.645;770.630;1302.665;778.635;1325.670;1329.640;1104.675;1132.630;1125.650;1302.650;882.675;1005.630;1333.645;900.640;1374.660;906.650;1253.630;794.650;1118.655;1017.655;1038.625;1361.650;1484.640;1198.660;907.640;1037.635;1182.650;1146.630;1213.575;1246.540;1202.555;957.570;1375.600;1211.560;1475.590;952.550;1455.605;1045.570;1358.590;1169.570;923.605;1153.545;1124.590;1530.550;1214.595;1444.560;1314.560;939.565;1240.570;1588.560;1206.560;1543.555;1306.580;1374.535;1364.570;1597.565;1375.560;1215.560;1805.570;1444.565;1616.550;1251.590;1728.545;1860.565;1661.555;2496.580;1716.565;2130.545;3016.570;2411.575;1790.565;1275.590;1788.555;2215.550;1194.545;2193.595;1426.570;1818.575;1414.570;1081.580;733.565;203.535;137.565;63.560;15.555;12.575;6.550;6.595;7.560;5.585;6.540;5.585;6.560;5.580;4.545;5.600;5.545;4.570;3.535;4.585;2.555;5.570;4.530;2.570;5.550;3.555;2.545;3.585;3.555;2.550;2.555;1.575;1.555;2.550;4.530;1.555;2.580;4.540
1133.635;1368.630;1675.645;1337.805;1286.645;1372.625;1333.665;1336.650;1406.690;1249.645;1612.690;1113.655;1390.685;730.645;1317.665;1326.635;1362.645;1493.650;1371.635;1454.640;1172.665;1292.650;1380.645;1772.650;1449.655;1184.635;1468.655;1145.650;1220.655;1203.640;1218.655;1389.660;1296.640;1490.645;832.620;1274.630;761.630;1545.660;2076.625;1243.665;1122.650;1613.660;824.640;1291.640;1761.640;1124.670;919.640;1248.660;1106.620;1618.645;1067.635;837.640;1440.640;1387.650;1157.625;1318.655;1238.645;1539.660;1310.620;1447.655;1191.640;1436.645;849.630;1439.665;857.635;1464.670;1466.640;1218.675;1249.630;1237.650;1443.650;972.675;1113.630;1463.645;999.640;1510.660;994.650;1382.630;874.650;1237.655;1119.655;1142.625;1500.650;1631.640;1318.660;994.640;1152.635;1302.650;1256.630;1341.575;1366.540;1321.555;1051.570;1508.600;1326.560;1630.590;1044.550;1607.605;1141.570;1500.590;1279.570;1015.605;1265.545;1235.590;1684.550;1338.595;1579.560;1449.560;1029.565;1361.570;1745.560;1323.560;1692.555;1434.580;1514.535;1491.570;1755.565;1502.560;1336.560;1973.570;1586.565;1767.550;1365.590;1884.545;2042.565;1806.555;2735.580;1867.565;2334.545;3302.570;2646.575;1959.565;1418.590;1971.555;2475.550;1323.545;2440.595;1582.570;2046.575;1573.570;1222.580;824.565;234.535;156.565;75.560;17.555;13.575;6.550;7.595;6.560;6.585;6.540;6.585;7.560;6.580;5.545;4.600;7.545;5.570;4.535;5.585;3.555;6.570;4.530;3.570;5.550;3.555;2.545;3.585;4.555;2.550;2.555;3.575;2.555;3.550;3.530;2.555;3.580;4.540
