1622.635;1966.630;2399.645;1920.805;1843.645;1964.625;1912.665;1919.650;2018.690;1797.645;2316.690;1600.655;2000.685;1044.645;1895.665;1910.635;1960.645;2150.650;1977.635;2102.640;1686.665;1866.650;1983.645;2556.650;2079.655;1706.635;2116.655;1651.650;1753.655;1749.640;1759.655;2015.660;1873.640;2164.645;1201.620;1856.630;1103.630;2247.660;3018.625;1811.665;1629.650;2354.660;1192.640;1886.640;2577.640;1643.670;1342.640;1834.660;1622.620;2377.645;1562.635;1235.640;2118.640;2056.650;1703.625;1948.655;1825.645;2285.660;1929.620;2143.655;1764.640;2125.645;1253.630;2137.665;1274.635;2182.670;2187.640;1820.675;1865.630;1849.650;2155.650;1458.675;1668.630;2201.645;1498.640;2278.660;1502.650;2090.630;1321.650;1875.655;1702.655;1732.625;2291.650;2499.640;2020.660;1528.640;1766.635;2010.650;1948.630;2076.575;2127.540;2061.555;1640.570;2376.600;2093.560;2569.590;1656.550;2556.605;1828.570;2404.590;2066.570;1641.605;2068.545;2030.590;2786.550;2231.595;2664.560;2460.560;1761.565;2371.570;3088.560;2379.560;3102.555;2705.580;2930.535;2997.570;3603.565;3135.560;2746.560;4012.570;3117.565;3398.550;2535.590;3400.545;3518.565;2965.555;4167.580;2560.565;2671.545;2822.570;1437.575;560.565;169.590;80.555;31.550;7.545;10.595;6.570;9.575;6.570;8.580;7.565;4.535;6.565;6.560;5.555;8.575;4.550;6.595;5.560;5.585;5.540;5.585;6.560;4.580;5.545;4.600;6.545;4.570;4.535;5.585;2.555;6.570;5.530;3.570;6.550;3.555;2.545;3.585;4.555;2.550;3.555;2.575;2.555;3.550;4.530;3.555;3.580;4.540
1610.635;1951.630;2380.645;1901.805;1826.645;1952.625;1898.665;1901.650;2000.690;1780.645;2295.690;1588.655;1985.685;1034.645;1878.665;1896.635;1943.645;2133.650;1958.635;2083.640;1670.665;1851.650;1968.645;2535.650;2060.655;1689.635;2100.655;1636.650;1738.655;1733.640;1744.655;1997.660;1860.640;2144.645;1190.620;1836.630;1092.630;2229.660;2998.625;1795.665;1614.650;2336.660;1184.640;1869.640;2556.640;1632.670;1332.640;1817.660;1608.620;2358.645;1551.635;1226.640;2101.640;2040.650;1690.625;1932.655;1810.645;2265.660;1913.620;2123.655;1748.640;2107.645;1241.630;2120.665;1263.635;2166.670;2169.640;1804.675;1851.630;1834.650;2139.650;1447.675;1650.630;2183.645;1482.640;2260.660;1488.650;2073.630;1310.650;1857.655;1685.655;1717.625;2270.650;2477.640;2002.660;1516.640;1750.635;1992.650;1928.630;2055.575;2107.540;2043.555;1626.570;2350.600;2074.560;2547.590;1640.550;2532.605;1810.570;2386.590;2050.570;1628.605;2050.545;2015.590;2762.550;2212.595;2645.560;2439.560;1745.565;2349.570;3062.560;2359.560;3074.555;2680.580;2905.535;2970.570;3572.565;3106.560;2722.560;3977.570;3092.565;3368.550;2514.590;3373.545;3493.565;2938.555;4133.580;2539.565;2651.545;2793.570;1425.575;554.565;168.590;79.555;30.550;8.545;10.595;7.570;8.575;7.570;6.580;6.565;6.535;6.565;6.560;6.555;7.575;6.550;5.595;6.560;6.585;6.540;5.585;7.560;6.580;5.545;5.600;7.545;5.570;4.535;4.585;5.555;6.570;5.530;4.570;6.550;4.555;4.545;4.585;4.555;4.550;3.555;3.575;3.555;4.550;4.530;3.555;4.580;5.540
1589.635;1930.630;2356.645;1884.805;1809.645;1932.625;1879.665;1884.650;1980.690;1762.645;2275.690;1571.655;1965.685;1025.645;1860.665;1878.635;1922.645;2111.650;1939.635;2065.640;1656.665;1833.650;1949.645;2510.650;2041.655;1674.635;2081.655;1619.650;1721.655;1716.640;1729.655;1978.660;1841.640;2125.645;1179.620;1819.630;1081.630;2206.660;2966.625;1775.665;1598.650;2312.660;1171.640;1852.640;2530.640;1614.670;1318.640;1797.660;1594.620;2335.645;1534.635;1211.640;2079.640;2019.650;1675.625;1913.655;1793.645;2245.660;1894.620;2103.655;1730.640;2086.645;1230.630;2098.665;1252.635;2146.670;2150.640;1784.675;1835.630;1814.650;2120.650;1433.675;1634.630;2161.645;1470.640;2241.660;1474.650;2057.630;1297.650;1839.655;1670.655;1700.625;2249.650;2455.640;1983.660;1502.640;1733.635;1972.650;1910.630;2038.575;2089.540;2025.555;1611.570;2329.600;2054.560;2526.590;1623.550;2510.605;1795.570;2364.590;2030.570;1613.605;2031.545;1996.590;2739.550;2193.595;2616.560;2418.560;1728.565;2328.570;3034.560;2337.560;3048.555;2654.580;2881.535;2943.570;3541.565;3077.560;2697.560;3944.570;3067.565;3344.550;2496.590;3351.545;3473.565;2922.555;4115.580;2529.565;2641.545;2788.570;1421.575;551.565;166.590;78.555;30.550;7.545;10.595;6.570;9.575;7.570;7.580;7.565;6.535;6.565;7.560;5.555;8.575;5.550;7.595;6.560;5.585;5.540;6.585;6.560;5.580;5.545;5.600;6.545;4.570;4.535;5.585;3.555;6.570;4.530;3.570;6.550;3.555;3.545;3.585;4.555;2.550;3.555;3.575;3.555;3.550;4.530;3.555;3.580;4.540
1426.635;1727.630;2116.645;1686.805;1621.645;1730.625;1685.665;1683.650;1776.690;1578.645;2037.690;1406.655;1758.685;912.645;1664.665;1679.635;1720.645;1884.650;1741.635;1840.640;1478.665;1637.650;1745.645;2241.650;1824.655;1493.635;1856.655;1445.650;1537.655;1528.640;1542.655;1763.660;1645.640;1895.645;1050.620;1625.630;961.630;1967.660;2645.625;1584.665;1426.650;2063.660;1041.640;1655.640;2254.640;1437.670;1174.640;1601.660;1420.620;2079.645;1368.635;1073.640;1853.640;1793.650;1489.625;1698.655;1597.645;1995.660;1690.620;1872.655;1542.640;1857.645;1091.630;1868.665;1107.635;1909.670;1905.640;1590.675;1626.630;1615.650;1879.650;1271.675;1452.630;1921.645;1303.640;1987.660;1306.650;1819.630;1148.650;1630.655;1481.655;1508.625;1995.650;2170.640;1757.660;1323.640;1538.635;1746.650;1688.630;1802.575;1848.540;1789.555;1425.570;2052.600;1815.560;2231.590;1432.550;2218.605;1582.570;2085.590;1789.570;1422.605;1793.545;1756.590;2415.550;1927.595;2304.560;2127.560;1518.565;2043.570;2665.560;2051.560;2674.555;2323.580;2530.535;2571.570;3104.565;2683.560;2363.560;3444.570;2688.565;2926.550;2186.590;2934.545;3056.565;2567.555;3635.580;2227.565;2344.545;2464.570;1259.575;486.565;143.590;66.555;23.550;6.545;8.595;4.570;8.575;5.570;6.580;6.565;3.535;4.565;6.560;3.555;7.575;4.550;4.595;4.560;4.585;5.540;3.585;4.560;3.580;3.545;3.600;4.545;3.570;2.535;3.585;2.555;5.570;3.530;1.570;4.550;2.555;1.545;2.585;3.555;2.550;2.555;1.575;0.555;2.550;3.530;1.555;2.580;3.540
1062.635;1295.630;1567.645;1257.805;1202.645;1286.625;1244.665;1254.650;1314.690;1172.645;1510.690;1045.655;1301.685;691.645;1230.665;1247.635;1271.645;1402.650;1283.635;1368.640;1095.665;1218.650;1285.645;1661.650;1352.655;1112.635;1371.655;1076.650;1139.655;1140.640;1137.655;1312.660;1213.640;1407.645;783.620;1201.630;719.630;1461.660;1951.625;1177.665;1059.650;1529.660;780.640;1220.640;1665.640;1067.670;869.640;1188.660;1049.620;1539.645;1005.635;804.640;1361.640;1331.650;1098.625;1265.655;1176.645;1473.660;1245.620;1387.655;1136.640;1374.645;817.630;1378.665;826.635;1406.670;1411.640;1172.675;1203.630;1196.650;1389.650;941.675;1076.630;1421.645;967.640;1472.660;974.650;1347.630;859.650;1209.655;1100.655;1119.625;1475.650;1615.640;1301.660;990.640;1138.635;1296.650;1259.630;1336.575;1376.540;1329.555;1065.570;1535.600;1354.560;1658.590;1077.550;1649.605;1188.570;1552.590;1343.570;1068.605;1342.545;1317.590;1807.550;1450.595;1733.560;1595.560;1156.565;1542.570;2010.560;1556.560;2032.555;1772.580;1918.535;1975.570;2367.565;2062.560;1797.560;2621.570;2022.565;2194.550;1634.590;2175.545;2227.565;1869.555;2596.580;1598.565;1642.545;1738.570;882.575;351.565;111.590;56.555;24.550;6.545;9.595;4.570;7.575;5.570;5.580;5.565;4.535;5.565;6.560;4.555;7.575;3.550;4.595;4.560;4.585;3.540;4.585;4.560;4.580;4.545;3.600;5.545;3.570;3.535;3.585;2.555;4.570;3.530;3.570;4.550;2.555;2.545;2.585;3.555;2.550;2.555;1.575;2.555;2.550;3.530;2.555;2.580;3.540
1576.635;1911.630;2332.645;1867.805;1793.645;1914.625;1860.665;1866.650;1964.690;1748.645;2253.690;1559.655;1944.685;1016.645;1841.665;1863.635;1903.645;2094.650;1923.635;2045.640;1637.665;1817.650;1928.645;2492.650;2022.655;1661.635;2057.655;1605.650;1705.655;1703.640;1710.655;1958.660;1822.640;2104.645;1168.620;1804.630;1073.630;2187.660;2937.625;1762.665;1584.650;2291.660;1159.640;1835.640;2506.640;1599.670;1304.640;1782.660;1578.620;2315.645;1520.635;1202.640;2061.640;2003.650;1657.625;1897.655;1776.645;2223.660;1877.620;2089.655;1716.640;2070.645;1220.630;2081.665;1238.635;2126.670;2127.640;1772.675;1816.630;1800.650;2098.650;1422.675;1623.630;2145.645;1456.640;2221.660;1460.650;2035.630;1288.650;1823.655;1658.655;1684.625;2230.650;2433.640;1967.660;1489.640;1720.635;1956.650;1894.630;2019.575;2072.540;2007.555;1599.570;2311.600;2035.560;2503.590;1611.550;2488.605;1781.570;2342.590;2015.570;1598.605;2014.545;1977.590;2717.550;2171.595;2595.560;2395.560;1715.565;2305.570;3006.560;2315.560;3021.555;2629.580;2850.535;2913.570;3505.565;3046.560;2670.560;3906.570;3037.565;3315.550;2475.590;3323.545;3440.565;2901.555;4078.580;2511.565;2620.545;2768.570;1410.575;549.565;166.590;78.555;30.550;7.545;9.595;6.570;9.575;7.570;7.580;7.565;6.535;6.565;6.560;5.555;7.575;5.550;6.595;5.560;5.585;6.540;5.585;6.560;4.580;4.545;4.600;6.545;4.570;3.535;4.585;3.555;6.570;5.530;2.570;5.550;3.555;3.545;4.585;3.555;2.550;2.555;3.575;2.555;3.550;4.530;2.555;3.580;4.540
1594.635;1937.630;2361.645;1889.805;1812.645;1935.625;1882.665;1888.650;1985.690;1767.645;2280.690;1575.655;1966.685;1027.645;1863.665;1882.635;1925.645;2119.650;1944.635;2067.640;1657.665;1837.650;1953.645;2515.650;2047.655;1678.635;2082.655;1624.650;1724.655;1720.640;1729.655;1981.660;1845.640;2128.645;1181.620;1824.630;1083.630;2210.660;2970.625;1782.665;1601.650;2318.660;1172.640;1856.640;2535.640;1617.670;1319.640;1805.660;1596.620;2338.645;1535.635;1215.640;2082.640;2024.650;1674.625;1915.655;1795.645;2249.660;1896.620;2110.655;1733.640;2092.645;1232.630;2102.665;1252.635;2149.670;2153.640;1791.675;1835.630;1819.650;2121.650;1435.675;1640.630;2168.645;1472.640;2242.660;1478.650;2058.630;1299.650;1843.655;1673.655;1704.625;2250.650;2460.640;1988.660;1503.640;1736.635;1976.650;1913.630;2041.575;2092.540;2027.555;1617.570;2335.600;2058.560;2530.590;1628.550;2513.605;1797.570;2367.590;2036.570;1615.605;2035.545;1998.590;2742.550;2195.595;2622.560;2421.560;1734.565;2331.570;3039.560;2343.560;3054.555;2660.580;2887.535;2951.570;3551.565;3085.560;2702.560;3949.570;3070.565;3345.550;2493.590;3347.545;3466.565;2917.555;4102.580;2520.565;2630.545;2775.570;1413.575;550.565;166.590;79.555;31.550;8.545;10.595;6.570;8.575;7.570;6.580;7.565;5.535;6.565;6.560;6.555;7.575;5.550;5.595;5.560;5.585;5.540;5.585;6.560;5.580;5.545;4.600;6.545;4.570;4.535;5.585;4.555;6.570;4.530;3.570;6.550;3.555;2.545;3.585;4.555;3.550;3.555;2.575;3.555;4.550;4.530;3.555;3.580;4.540
1605.635;1948.630;2378.645;1901.805;1826.645;1948.625;1898.665;1902.650;1998.690;1780.645;2297.690;1585.655;1979.685;1034.645;1876.665;1894.635;1938.645;2130.650;1955.635;2081.640;1669.665;1850.650;1966.645;2534.650;2061.655;1690.635;2096.655;1636.650;1735.655;1730.640;1742.655;1995.660;1856.640;2144.645;1189.620;1835.630;1092.630;2228.660;2987.625;1794.665;1612.650;2335.660;1180.640;1867.640;2553.640;1629.670;1329.640;1814.660;1608.620;2355.645;1547.635;1223.640;2098.640;2036.650;1688.625;1931.655;1807.645;2263.660;1913.620;2123.655;1744.640;2106.645;1242.630;2118.665;1261.635;2166.670;2166.640;1803.675;1848.630;1830.650;2134.650;1444.675;1649.630;2182.645;1482.640;2261.660;1486.650;2073.630;1311.650;1856.655;1686.655;1715.625;2268.650;2475.640;2000.660;1513.640;1747.635;1988.650;1926.630;2054.575;2104.540;2040.555;1626.570;2350.600;2071.560;2544.590;1641.550;2531.605;1811.570;2382.590;2050.570;1624.605;2047.545;2009.590;2761.550;2213.595;2641.560;2437.560;1745.565;2346.570;3057.560;2358.560;3077.555;2676.580;2903.535;2968.570;3567.565;3104.560;2718.560;3971.570;3087.565;3363.550;2510.590;3366.545;3487.565;2933.555;4125.580;2535.565;2648.545;2793.570;1422.575;554.565;167.590;78.555;29.550;7.545;10.595;6.570;9.575;6.570;6.580;6.565;5.535;5.565;6.560;4.555;7.575;4.550;5.595;5.560;5.585;5.540;4.585;5.560;5.580;5.545;5.600;5.545;4.570;3.535;3.585;3.555;6.570;4.530;3.570;4.550;3.555;3.545;3.585;4.555;3.550;2.555;3.575;2.555;2.550;3.530;2.555;3.580;4.540
1613.635;1955.630;2386.645;1907.805;1830.645;1955.625;1899.665;1907.650;2003.690;1788.645;2301.690;1592.655;1989.685;1039.645;1882.665;1903.635;1946.645;2138.650;1961.635;2088.640;1674.665;1856.650;1971.645;2543.650;2068.655;1695.635;2103.655;1641.650;1743.655;1737.640;1750.655;2000.660;1865.640;2151.645;1193.620;1844.630;1094.630;2233.660;3000.625;1797.665;1619.650;2342.660;1185.640;1875.640;2561.640;1634.670;1334.640;1823.660;1613.620;2364.645;1551.635;1230.640;2104.640;2044.650;1694.625;1935.655;1814.645;2272.660;1917.620;2129.655;1752.640;2113.645;1245.630;2121.665;1266.635;2169.670;2174.640;1808.675;1854.630;1837.650;2143.650;1450.675;1657.630;2191.645;1487.640;2267.660;1491.650;2078.630;1314.650;1863.655;1689.655;1719.625;2278.650;2482.640;2007.660;1517.640;1754.635;1996.650;1935.630;2062.575;2115.540;2047.555;1633.570;2355.600;2080.560;2550.590;1644.550;2538.605;1816.570;2389.590;2057.570;1629.605;2054.545;2017.590;2773.550;2214.595;2648.560;2444.560;1750.565;2351.570;3069.560;2366.560;3086.555;2685.580;2913.535;2978.570;3582.565;3111.560;2725.560;3985.570;3098.565;3375.550;2517.590;3379.545;3498.565;2941.555;4140.580;2544.565;2657.545;2802.570;1428.575;556.565;168.590;81.555;31.550;8.545;10.595;7.570;9.575;7.570;8.580;7.565;6.535;7.565;6.560;6.555;8.575;6.550;7.595;6.560;6.585;6.540;6.585;7.560;6.580;6.545;5.600;7.545;5.570;5.535;6.585;4.555;6.570;5.530;4.570;7.550;4.555;4.545;4.585;5.555;3.550;4.555;4.575;3.555;4.550;5.530;4.555;4.580;5.540
1604.635;1944.630;2370.645;1897.805;1819.645;1945.625;1891.665;1897.650;1994.690;1772.645;2287.690;1583.655;1978.685;1031.645;1873.665;1892.635;1935.645;2128.650;1951.635;2078.640;1666.665;1847.650;1962.645;2526.650;2057.655;1686.635;2091.655;1631.650;1734.655;1728.640;1741.655;1991.660;1853.640;2137.645;1188.620;1834.630;1090.630;2223.660;2983.625;1790.665;1610.650;2330.660;1177.640;1863.640;2549.640;1625.670;1328.640;1812.660;1603.620;2353.645;1544.635;1221.640;2093.640;2034.650;1686.625;1929.655;1805.645;2259.660;1906.620;2120.655;1742.640;2103.645;1236.630;2115.665;1259.635;2159.670;2162.640;1799.675;1845.630;1829.650;2131.650;1441.675;1647.630;2177.645;1480.640;2257.660;1484.650;2068.630;1307.650;1853.655;1683.655;1711.625;2262.650;2473.640;1998.660;1510.640;1746.635;1987.650;1922.630;2050.575;2104.540;2035.555;1621.570;2342.600;2069.560;2539.590;1634.550;2524.605;1806.570;2377.590;2043.570;1621.605;2045.545;2007.590;2753.550;2204.595;2638.560;2432.560;1741.565;2342.570;3053.560;2350.560;3067.555;2671.580;2897.535;2962.570;3559.565;3097.560;2715.560;3967.570;3080.565;3359.550;2508.590;3363.545;3479.565;2931.555;4124.580;2536.565;2641.545;2791.570;1421.575;552.565;167.590;79.555;30.550;7.545;10.595;6.570;9.575;7.570;7.580;7.565;6.535;6.565;7.560;5.555;8.575;5.550;5.595;5.560;5.585;6.540;5.585;6.560;4.580;4.545;4.600;5.545;5.570;4.535;4.585;3.555;6.570;5.530;3.570;5.550;3.555;3.545;3.585;4.555;3.550;3.555;2.575;2.555;3.550;3.530;2.555;2.580;4.540
1416.635;1730.630;2098.645;1684.805;1611.645;1725.625;1671.665;1683.650;1768.690;1576.645;2030.690;1406.655;1752.685;919.645;1660.665;1680.635;1711.645;1888.650;1727.635;1845.640;1473.665;1643.650;1736.645;2245.650;1818.655;1495.635;1849.655;1449.650;1534.655;1540.640;1537.655;1767.660;1640.640;1900.645;1052.620;1626.630;968.630;1975.660;2641.625;1589.665;1428.650;2069.660;1048.640;1656.640;2258.640;1444.670;1175.640;1611.660;1422.620;2089.645;1366.635;1088.640;1855.640;1810.650;1493.625;1714.655;1597.645;2008.660;1690.620;1881.655;1545.640;1867.645;1104.630;1875.665;1121.635;1914.670;1922.640;1594.675;1638.630;1625.650;1890.650;1284.675;1463.630;1935.645;1312.640;2005.660;1320.650;1834.630;1161.650;1645.655;1496.655;1519.625;2009.650;2196.640;1769.660;1345.640;1543.635;1761.650;1714.630;1817.575;1867.540;1807.555;1440.570;2087.600;1838.560;2249.590;1452.550;2237.605;1608.570;2106.590;1814.570;1440.605;1813.545;1779.590;2439.550;1955.595;2339.560;2151.560;1542.565;2074.570;2699.560;2083.560;2712.555;2364.580;2554.535;2622.570;3135.565;2741.560;2390.560;3509.570;2718.565;2979.550;2226.590;2992.545;3086.565;2620.555;3673.580;2274.565;2358.545;2507.570;1272.575;497.565;149.590;71.555;28.550;7.545;10.595;5.570;9.575;6.570;6.580;7.565;5.535;5.565;6.560;5.555;7.575;4.550;6.595;5.560;5.585;5.540;5.585;6.560;5.580;5.545;4.600;6.545;4.570;3.535;4.585;3.555;5.570;3.530;3.570;6.550;2.555;2.545;3.585;3.555;2.550;3.555;2.575;3.555;3.550;5.530;3.555;3.580;4.540
1177.635;1427.630;1738.645;1388.805;1333.645;1422.625;1380.665;1384.650;1456.690;1297.645;1671.690;1153.655;1441.685;754.645;1363.665;1377.635;1410.645;1547.650;1423.635;1512.640;1212.665;1343.650;1426.645;1835.650;1496.655;1227.635;1520.655;1186.650;1261.655;1254.640;1263.655;1443.660;1345.640;1551.645;861.620;1325.630;790.630;1609.660;2158.625;1295.665;1168.650;1686.660;855.640;1350.640;1841.640;1177.670;959.640;1307.660;1159.620;1697.645;1116.635;881.640;1511.640;1464.650;1216.625;1391.655;1302.645;1627.660;1377.620;1530.655;1258.640;1515.645;897.630;1525.665;909.635;1556.670;1556.640;1296.675;1329.630;1318.650;1534.650;1039.675;1187.630;1569.645;1066.640;1624.660;1070.650;1488.630;942.650;1334.655;1211.655;1237.625;1630.650;1778.640;1441.660;1089.640;1258.635;1429.650;1383.630;1477.575;1515.540;1470.555;1169.570;1689.600;1494.560;1832.590;1179.550;1824.605;1304.570;1716.590;1476.570;1176.605;1479.545;1451.590;1994.550;1597.595;1909.560;1763.560;1265.565;1701.570;2217.560;1711.560;2236.555;1950.580;2121.535;2167.570;2610.565;2268.560;1985.560;2886.570;2232.565;2422.550;1798.590;2395.545;2463.565;2060.555;2876.580;1753.565;1821.545;1919.570;979.575;383.565;116.590;56.555;23.550;5.545;8.595;4.570;7.575;5.570;5.580;5.565;3.535;5.565;6.560;4.555;6.575;3.550;3.595;4.560;3.585;3.540;3.585;5.560;3.580;3.545;3.600;5.545;3.570;2.535;3.585;1.555;5.570;4.530;1.570;4.550;2.555;1.545;3.585;3.555;1.550;1.555;1.575;1.555;2.550;3.530;1.555;2.580;3.540
1484.635;1793.630;2195.645;1752.805;1688.645;1797.625;1746.665;1752.650;1844.690;1640.645;2116.690;1459.655;1829.685;952.645;1731.665;1744.635;1789.645;1960.650;1808.635;1916.640;1542.665;1701.650;1813.645;2331.650;1901.655;1555.635;1934.655;1504.650;1603.655;1588.640;1608.655;1834.660;1712.640;1970.645;1096.620;1690.630;1005.630;2045.660;2754.625;1649.665;1485.650;2144.660;1088.640;1716.640;2350.640;1497.670;1225.640;1666.660;1480.620;2161.645;1424.635;1121.640;1929.640;1866.650;1552.625;1769.655;1663.645;2075.660;1756.620;1949.655;1607.640;1932.645;1140.630;1945.665;1156.635;1987.670;1988.640;1655.675;1698.630;1680.650;1958.650;1324.675;1514.630;1999.645;1360.640;2071.660;1361.650;1897.630;1199.650;1701.655;1542.655;1573.625;2079.650;2265.640;1833.660;1383.640;1604.635;1823.650;1759.630;1882.575;1924.540;1867.555;1483.570;2141.600;1893.560;2329.590;1492.550;2315.605;1651.570;2180.590;1868.570;1484.605;1871.545;1834.590;2517.550;2017.595;2406.560;2225.560;1587.565;2137.570;2784.560;2145.560;2796.555;2434.580;2647.535;2692.570;3240.565;2813.560;2473.560;3604.570;2810.565;3064.550;2287.590;3070.545;3190.565;2682.555;3795.580;2326.565;2440.545;2570.570;1314.575;510.565;155.590;73.555;27.550;7.545;8.595;5.570;8.575;6.570;6.580;6.565;4.535;5.565;6.560;4.555;7.575;4.550;5.595;5.560;4.585;5.540;4.585;5.560;5.580;4.545;4.600;5.545;3.570;3.535;4.585;3.555;5.570;4.530;3.570;4.550;3.555;3.545;3.585;3.555;3.550;2.555;2.575;2.555;2.550;4.530;2.555;3.580;3.540
1595.635;1935.630;2363.645;1891.805;1815.645;1935.625;1881.665;1888.650;1985.690;1766.645;2282.690;1575.655;1969.685;1026.645;1863.665;1882.635;1927.645;2115.650;1945.635;2069.640;1659.665;1839.650;1953.645;2516.650;2048.655;1678.635;2082.655;1624.650;1727.655;1720.640;1732.655;1981.660;1844.640;2128.645;1183.620;1824.630;1085.630;2211.660;2971.625;1782.665;1604.650;2320.660;1174.640;1857.640;2539.640;1618.670;1321.640;1804.660;1601.620;2341.645;1540.635;1216.640;2085.640;2023.650;1677.625;1916.655;1798.645;2250.660;1899.620;2111.655;1738.640;2093.645;1233.630;2106.665;1253.635;2149.670;2153.640;1791.675;1838.630;1819.650;2122.650;1437.675;1641.630;2165.645;1473.640;2245.660;1477.650;2057.630;1302.650;1847.655;1674.655;1703.625;2254.650;2460.640;1986.660;1505.640;1738.635;1977.650;1913.630;2044.575;2093.540;2028.555;1614.570;2332.600;2058.560;2529.590;1626.550;2516.605;1797.570;2365.590;2034.570;1617.605;2034.545;1998.590;2741.550;2196.595;2623.560;2421.560;1731.565;2333.570;3034.560;2341.560;3050.555;2658.580;2882.535;2944.570;3540.565;3081.560;2701.560;3947.570;3071.565;3350.550;2501.590;3354.545;3474.565;2931.555;4119.580;2533.565;2643.545;2791.570;1422.575;554.565;167.590;79.555;31.550;7.545;10.595;6.570;9.575;6.570;6.580;7.565;5.535;6.565;6.560;5.555;7.575;5.550;5.595;4.560;5.585;4.540;5.585;5.560;4.580;5.545;4.600;6.545;4.570;4.535;4.585;3.555;6.570;3.530;3.570;5.550;2.555;2.545;3.585;3.555;2.550;3.555;2.575;2.555;3.550;4.530;2.555;2.580;4.540
1610.635;1957.630;2387.645;1907.805;1832.645;1955.625;1899.665;1908.650;2004.690;1786.645;2302.690;1592.655;1988.685;1039.645;1883.665;1902.635;1943.645;2137.650;1964.635;2088.640;1673.665;1854.650;1974.645;2542.650;2067.655;1695.635;2106.655;1641.650;1742.655;1738.640;1747.655;2000.660;1863.640;2151.645;1193.620;1844.630;1096.630;2236.660;3000.625;1800.665;1621.650;2342.660;1188.640;1876.640;2558.640;1633.670;1336.640;1823.660;1612.620;2363.645;1555.635;1226.640;2103.640;2043.650;1693.625;1936.655;1812.645;2270.660;1917.620;2129.655;1752.640;2114.645;1245.630;2124.665;1264.635;2170.670;2172.640;1808.675;1854.630;1837.650;2145.650;1449.675;1657.630;2189.645;1488.640;2266.660;1494.650;2078.630;1314.650;1861.655;1692.655;1721.625;2275.650;2485.640;2008.660;1518.640;1754.635;1995.650;1934.630;2063.575;2116.540;2048.555;1630.570;2358.600;2081.560;2551.590;1642.550;2539.605;1817.570;2390.590;2054.570;1633.605;2056.545;2017.590;2769.550;2219.595;2648.560;2446.560;1750.565;2357.570;3068.560;2366.560;3084.555;2691.580;2913.535;2979.570;3580.565;3115.560;2729.560;3987.570;3098.565;3376.550;2518.590;3376.545;3494.565;2943.555;4142.580;2543.565;2651.545;2803.570;1426.575;556.565;167.590;80.555;31.550;8.545;10.595;6.570;9.575;7.570;7.580;7.565;6.535;6.565;7.560;5.555;7.575;5.550;6.595;6.560;5.585;6.540;4.585;6.560;5.580;5.545;4.600;6.545;5.570;4.535;4.585;4.555;6.570;5.530;3.570;6.550;4.555;4.545;3.585;5.555;3.550;3.555;3.575;2.555;4.550;4.530;3.555;4.580;5.540
1612.635;1959.630;2388.645;1909.805;1831.645;1957.625;1903.665;1908.650;2006.690;1785.645;2306.690;1592.655;1990.685;1039.645;1884.665;1903.635;1948.645;2140.650;1965.635;2087.640;1674.665;1857.650;1973.645;2546.650;2069.655;1695.635;2107.655;1641.650;1744.655;1741.640;1750.655;2002.660;1863.640;2153.645;1195.620;1845.630;1094.630;2236.660;3003.625;1800.665;1620.650;2343.660;1186.640;1879.640;2564.640;1635.670;1333.640;1823.660;1616.620;2365.645;1554.635;1229.640;2105.640;2046.650;1696.625;1936.655;1814.645;2271.660;1919.620;2131.655;1753.640;2115.645;1246.630;2126.665;1268.635;2173.670;2175.640;1812.675;1857.630;1838.650;2145.650;1452.675;1661.630;2192.645;1489.640;2269.660;1494.650;2081.630;1315.650;1864.655;1691.655;1722.625;2278.650;2486.640;2008.660;1519.640;1756.635;1999.650;1934.630;2061.575;2116.540;2051.555;1632.570;2357.600;2080.560;2558.590;1645.550;2541.605;1818.570;2394.590;2056.570;1632.605;2056.545;2018.590;2772.550;2218.595;2652.560;2449.560;1751.565;2357.570;3073.560;2372.560;3086.555;2690.580;2918.535;2983.570;3584.565;3117.560;2733.560;3991.570;3099.565;3381.550;2521.590;3381.545;3499.565;2947.555;4147.580;2547.565;2656.545;2806.570;1428.575;556.565;168.590;79.555;31.550;7.545;10.595;6.570;8.575;6.570;7.580;7.565;5.535;6.565;6.560;5.555;7.575;6.550;6.595;5.560;5.585;5.540;5.585;6.560;5.580;5.545;5.600;6.545;4.570;4.535;5.585;3.555;6.570;5.530;3.570;5.550;3.555;3.545;4.585;4.555;3.550;3.555;3.575;3.555;3.550;4.530;3.555;3.580;4.540
